timestamp,open,high,low,close,volume
3/8/2007,115.62,115.75,110.02,111.89,66192100
10/8/2007,111.97,114.6,109.7,112.64,41626500
17/8/2007,112.99,113.95,103.7,110.9,55388900
24/8/2007,110.9,113.25,108.08,113.24,39957700
31/8/2007,113,117.35,111.63,116.69,32617900
7/9/2007,116.34,118.89,115.33,115.55,28916300
14/9/2007,116.15,117.78,114.65,115.13,32211300
21/9/2007,114.7,118.1,114.3,116.78,38076800
28/9/2007,116.9,118.5,115.79,117.8,33029400
5/10/2007,117.61,119.6,115,116.3,33529800
12/10/2007,116.1,121.46,115.88,117.81,35082300
19/10/2007,117.95,119.94,111.8,112.28,53958800
26/10/2007,110.97,114.8,110.96,113.73,32762600
2/11/2007,113.9,116.25,113.28,114.59,30044700
9/11/2007,115.11,115.11,99.27,100.2542,62718300
16/11/2007,101.89,106.42,100.7,104.79,50102700
23/11/2007,104.34,105.39,101.34,104.05,27820500
30/11/2007,104.4,109.19,101.5,105.18,46569900
7/12/2007,105.45,110,104.58,108.86,31672000
14/12/2007,109,110.4,104.1,105.77,36725700
21/12/2007,105.37,111.16,104,111.05,43481700
28/12/2007,111.2,112.19,109.108,110.09,16539900
4/1/2008,109.25,110,100.48,101.13,33799300
11/1/2008,100.355,101,97.04,97.67,52601500
18/1/2008,105,106.72,100.05,103.4,78126300
25/1/2008,99.16,107.79,98.5,104.52,57768700
1/2/2008,104.41,109.4,103.7,109.08,39007500
8/2/2008,108.4,109,100.6,103.27,40641500
15/2/2008,102.9,108.93,102.87,106.16,33932900
22/2/2008,106.79,109.6,104.53,108.07,31292600
29/2/2008,107.68,116.63,107.43,113.86,54366700
7/3/2008,114.09,116.41,111.8,113.94,39506500
14/3/2008,113.12,118,112.69,115.2301,48594600
20/3/2008,113,118.5,113,118.33,39979100
28/3/2008,118.57,119.79,114.21,114.57,41496800
4/4/2008,113.95,118.37,113.34,115.76,42376300
11/4/2008,116.37,119.22,115.28,116,38989700
18/4/2008,116.2,125,115.54,124.4,67195200
25/4/2008,122.05,124.9,122.05,123.08,32273700
2/5/2008,122.98,124.43,120.5,123.18,36106300
9/5/2008,122.76,125.17,120.78,124.06,38973400
16/5/2008,123.8,128.83,123.56,127.82,40848500
23/5/2008,127.68,128.21,123.02,124.2,31469600
30/5/2008,124.01,129.99,124,129.43,33079200
6/6/2008,128.67,129.37,124.74,124.94,35309300
13/6/2008,125.38,126.722,122.86,126.15,31303600
20/6/2008,125.46,127.14,122.36,122.74,35367900
27/6/2008,123,125.83,118.26,120.05,41907700
3/7/2008,119.99,120.78,116.6,119.54,32716800
11/7/2008,119.62,124.5,119.62,122.12,47346100
18/7/2008,121.8,130,119.9,129.89,59542700
25/7/2008,129.83,130.93,127.26,128.53,45950300
1/8/2008,127.69,129.5,126.13,126.64,28699300
8/8/2008,126.77,129.97,126.25,128.81,34413900
15/8/2008,128.43,128.43,124.4,126.36,32724200
22/8/2008,126.49,127,121.55,124.93,34457400
