timestamp,open,high,low,close,volume
2024-03-21 16:05:00,191.7100,192.0900,190.7490,190.7490,755
2024-03-21 16:00:00,191.8500,193.0000,191.6900,191.9000,2650771
2024-03-21 15:55:00,192.1500,192.2100,191.7900,191.9000,359232
2024-03-21 15:50:00,192.2300,192.3800,191.9300,192.1200,190347
2024-03-21 15:45:00,192.3000,192.5800,192.2100,192.2400,92436
2024-03-21 15:40:00,192.3500,192.4900,192.2400,192.3050,72254
2024-03-21 15:35:00,192.8400,192.8700,192.3650,192.3650,61319
2024-03-21 15:30:00,192.8300,193.0500,192.8200,192.8700,75563
2024-03-21 15:25:00,192.7500,192.9600,192.6000,192.8300,59203
2024-03-21 15:20:00,193.0000,193.0000,192.5600,192.7550,57314
2024-03-21 15:15:00,192.6900,193.0000,192.6900,192.9800,39229
2024-03-21 15:10:00,192.4900,192.7300,192.4540,192.6750,72942
2024-03-21 15:05:00,192.4500,192.5400,192.4000,192.4800,35312
2024-03-21 15:00:00,192.3100,192.5300,192.3000,192.4300,52816
2024-03-21 14:55:00,192.3200,192.3200,192.1200,192.3000,30519
2024-03-21 14:50:00,192.4150,192.4800,192.3200,192.3200,29071
2024-03-21 14:45:00,192.4500,192.5800,192.3930,192.4400,29915
2024-03-21 14:40:00,192.3800,192.5250,192.2900,192.4400,36242
2024-03-21 14:35:00,192.4500,192.5100,192.3150,192.4100,26336
2024-03-21 14:30:00,192.6300,192.6300,192.3900,192.4850,33019
2024-03-21 14:25:00,192.4800,192.6600,192.4800,192.6390,18693
2024-03-21 14:20:00,192.4800,192.7000,192.4500,192.4800,25869
2024-03-21 14:15:00,192.3700,192.5100,192.3000,192.4800,26150
2024-03-21 14:10:00,192.3000,192.4900,192.2700,192.4000,24291
2024-03-21 14:05:00,192.2800,192.5500,192.2500,192.2800,24719
2024-03-21 14:00:00,192.3000,192.3800,192.2500,192.2800,52191
2024-03-21 13:55:00,192.2550,192.3200,192.0800,192.2800,34321
2024-03-21 13:50:00,192.2900,192.5000,192.2600,192.2800,28755
2024-03-21 13:45:00,192.2100,192.2900,192.1500,192.2900,23872
2024-03-21 13:40:00,192.1300,192.2700,192.1300,192.2300,17920
2024-03-21 13:35:00,191.9500,192.1200,191.9300,192.1200,24062
2024-03-21 13:30:00,192.0750,192.1000,191.9300,191.9300,24896
2024-03-21 13:25:00,192.2200,192.2450,192.0650,192.1550,28008
2024-03-21 13:20:00,192.2200,192.2200,191.8800,192.2100,34139
2024-03-21 13:15:00,192.4800,192.5200,192.2100,192.2150,19698
2024-03-21 13:10:00,192.2600,192.4900,192.2600,192.4900,22750
2024-03-21 13:05:00,192.6500,192.8000,192.2500,192.2500,74573
2024-03-21 13:00:00,192.8500,192.9700,192.5700,192.6400,33007
2024-03-21 12:55:00,192.6800,192.8400,192.6000,192.8250,20625
2024-03-21 12:50:00,192.8400,192.8400,192.6600,192.6900,20466
2024-03-21 12:45:00,193.0300,193.0500,192.7900,192.8500,22963
2024-03-21 12:40:00,192.7550,193.2200,192.7550,193.0500,45395
2024-03-21 12:35:00,192.7500,192.8100,192.6500,192.7500,19203
2024-03-21 12:30:00,192.5960,192.7750,192.4810,192.7700,15585
2024-03-21 12:25:00,192.5700,192.6100,192.3300,192.6100,22151
2024-03-21 12:20:00,192.6600,192.9700,192.6000,192.6120,34789
2024-03-21 12:15:00,193.0200,193.0400,192.5900,192.7100,35439
2024-03-21 12:10:00,192.7150,193.0300,192.6900,193.0000,56708
2024-03-21 12:05:00,192.7350,192.8200,192.5400,192.6800,20756
2024-03-21 12:00:00,193.1900,193.1900,192.6900,192.7500,23620
2024-03-21 11:55:00,193.2000,193.3700,193.0000,193.2240,31809
2024-03-21 11:50:00,192.9300,193.2600,192.9100,193.1950,26927
2024-03-21 11:45:00,192.8300,193.0600,192.8000,192.9350,38847
2024-03-21 11:40:00,193.1000,193.1400,192.7780,192.8500,25401
2024-03-21 11:35:00,192.9400,193.1400,192.9350,193.1000,68624
2024-03-21 11:30:00,192.7400,192.9400,192.7100,192.9150,32576
2024-03-21 11:25:00,192.8200,192.8200,192.6300,192.7200,31544
2024-03-21 11:20:00,192.9000,193.0100,192.6700,192.7500,37141
2024-03-21 11:15:00,192.6000,193.0100,192.6000,192.9150,33622
2024-03-21 11:10:00,192.3600,192.6600,192.3000,192.6070,30568
2024-03-21 11:05:00,192.6500,192.7700,192.2600,192.3400,59353
2024-03-21 11:00:00,192.8600,193.0050,192.5400,192.6950,41394
2024-03-21 10:55:00,193.0600,193.2600,192.7550,192.8400,67127
2024-03-21 10:50:00,192.7000,193.0700,192.4200,193.0430,72037
